"고백, 꽃, 늑대",ReX,Piano Ballad,CE,1,3,6,0,1,6,0,10,1,4,7,0,1,3,7,10,124
Light House,xxdbxx,Happy Core,P1,4,9,0,0,4,11,0,0,6,8,11,0,7,12,0,0,120
Lisrim,onoken,Art Core,VE,6,8,14,0,6,9,13,15,5,8,13,15,6,10,14,0,141
Long Vacation,ESTi,School House,P1,4,8,0,0,3,6,0,13,5,9,0,0,7,0,0,13,129
Lost n' found,bermei.inazawa,Electronic Pop,P2,3,7,0,0,6,8,0,0,5,9,0,0,7,9,0,0,135
Lost Serenity,Benicx,Cinematic Fantasy,VE,4,7,10,0,4,8,11,0,4,7,11,0,6,11,0,0,133
Lost Temple,IMLAY,Mid Tempo Dubstep,VE,5,8,0,15,3,8,11,0,5,8,10,15,5,7,12,0,129
Love is Beautiful,Electronic Boutique,Flipper's Rock,T2,4,5,7,0,5,8,0,12,4,7,9,0,5,9,0,12,107
Love Mode,CLAZZIQUAI,Electronica,CE,3,8,0,11,2,6,9,0,4,9,0,13,2,6,10,0,107
Lovely hands,PlanetBoom,Space Pop,BS,4,0,10,0,5,9,11,0,3,10,0,13,6,9,11,13,100
Lover (BS Style),ND Lee,Barbie House,BS,5,7,12,13,5,10,0,14,4,8,11,0,5,8,10,0,87
Lover (CE Style),ND Lee,Barbie House,CE,5,8,10,0,5,11,0,13,5,8,11,0,4,8,10,14,87
Luv Flow,3rd Coast,R&B Medium,P1,1,5,0,0,3,6,0,0,1,5,0,0,6,8,0,0,131
Magnolia,M2U,Symphonic Dubstep,DM,6,10,13,14,6,10,11,14,6,11,13,14,7,11,13,0,145
Maharajah -fenomeno edition-,Alice Schach and the Magic Orchestra,,VE,3,5,10,13,5,9,11,13,5,7,11,14,6,9,12,0,157
Mammal,Teikyou,,CY,6,12,15,0,6,12,15,15,6,12,14,0,8,12,15,15,153
Marionette,Daisuke Ishiwatari,,GG,5,9,13,0,7,12,0,15,6,10,13,15,8,0,13,0,124
"Marry me, Nightmare",t+pazolite,,GC,6,11,13,0,7,0,14,15,7,11,13,0,8,12,14,0,131
MASAI,Croove,New Wave,P1,4,7,11,0,5,8,12,0,7,10,12,0,10,0,0,0,128
Melody,bermei.inazawa,Cute Pop,T1,5,8,11,0,5,8,11,15,4,8,12,0,5,10,12,14,110
Memoirs,M2U,Fantasy,P2,4,7,0,13,7,10,0,13,6,9,11,0,7,10,0,0,138
Memory of Beach,M2U,Dance Pop,P1,6,11,0,0,7,12,0,13,6,9,12,0,8,0,13,12,134
Mess it Up,Nauts,Electro Big Band,P2,5,9,0,0,4,9,0,0,9,12,0,0,6,10,0,0,130
Midnight Blood,NieN,Oriental Trance,P2,6,13,0,0,6,13,0,14,7,10,13,0,6,9,13,14,141
Miles,Electronic Boutique,Electro Fusion,P2,4,10,0,13,5,10,13,0,4,9,13,14,4,11,13,0,129
Mind Control,NieN,Modern Hard Rock,TR,8,10,13,0,9,11,0,15,9,12,14,0,9,11,14,15,146
Minimal Life,EarBreaker,Techno,P1,5,7,0,0,7,9,0,0,8,12,0,0,8,10,14,0,149
Minus 3,Croove,Percussive Techno,P2,8,11,0,14,6,12,0,0,10,0,13,0,7,12,0,15,101
Misty Er'A,Mycin.T × jam-jam,Ethnic Fantasy,VE,3,6,10,0,3,7,10,0,4,9,0,15,5,7,10,0,139
MonoXide,PlanetBoom,Planet Core,T2,5,9,12,0,6,12,0,0,6,9,12,14,5,12,0,0,113
Move Yourself,IMLAY / YESEO,Progressive House,VE,2,4,7,0,4,6,9,0,5,7,10,0,4,7,11,0,149
Mulch,Hosoe Shinji,Gabber,RP,6,12,0,0,7,0,14,15,8,12,14,15,7,0,15,0,110
My Alias,Dayz,Emo Core,P2,6,9,0,0,6,9,12,0,6,9,14,0,5,10,0,0,134
"My Heart, My Soul",3rd Coast,R&B Slow,T3,2,6,0,0,5,7,0,0,4,7,10,0,4,10,0,0,124
My Jealousy,3rd Coast,Lounge 2Step,TR,4,7,10,0,6,8,0,0,6,8,12,0,6,8,12,0,150
Myosotis,M2U,,CY,5,10,13,0,6,12,0,15,5,10,13,0,7,0,14,0,148
NANAIRO,HAYAKO,Future Bass,VE,3,8,11,14,5,8,12,0,5,8,12,14,5,9,13,0,128
NANO RISK,Dayz,DnB Core,P2,7,0,0,0,7,11,0,0,6,9,12,0,7,11,0,0,135
NB Girls,NieN,Pop Rock,TR,6,9,0,0,7,0,12,15,5,9,11,14,7,12,0,0,124
NB POWER,NieN,Ani Rock,P2,5,7,0,15,6,9,13,0,7,11,13,0,7,10,0,15,124
NB RANGER,M2U,Scream Funk,P1,8,12,0,0,7,12,0,15,7,10,13,15,9,13,0,0,121
NB RANGER - Virgin Force,NieN,Hard Rock,RP,5,10,0,15,7,12,15,0,7,12,14,15,7,11,15,0,143
NB Rangers -Returns-,NieN,Progressive Metal,P2,5,9,0,15,7,11,0,0,9,11,13,0,7,13,0,15,137
Negative Nature,Electronic Boutique,Mixtune,P2,4,8,0,0,4,7,0,13,7,12,0,14,4,8,0,0,129
NEON 1989 (ESTi Remix),OREO,City Pop,RP,4,7,0,0,3,7,0,0,4,7,0,0,5,9,0,0,148
Never Die,Paul Bazooka,DnB,VE,5,9,14,0,7,10,14,15,6,10,14,0,6,11,14,15,139
Never Say,ND Lee,Jungle Pop,P1,3,6,0,0,6,7,0,14,2,7,12,0,8,0,0,14,124
Nevermind,Paul Bazooka,Epic Trance,RP,7,10,13,0,7,11,0,15,7,10,13,15,6,10,15,0,132
Nightmare,M2U,DnB,P2,9,12,0,0,8,13,15,15,8,13,15,0,8,12,15,15,124
Nine Point Eight,Mili,,DM,5,8,12,0,5,9,12,13,6,9,12,0,7,11,0,14,149
Nova ~Mr.Funky Remix~,Mr.Funky,Nu Skool Breakz,T2,5,7,0,0,6,10,0,0,7,10,12,0,6,0,12,0,111
Now a NEW Day,Sui.Jay,Electric Pop,T3,3,7,10,14,5,8,11,0,5,9,11,13,5,8,11,0,110
OBLIVION,ESTi,Dramatic Trance,P1,3,6,11,0,7,0,11,0,3,8,11,0,6,12,0,0,121
OBLIVION ~Rockin' Night Style~,NieN,Rock,P1,3,8,12,0,4,10,13,15,7,9,13,0,6,10,14,15,121
Old Gold,Cranky,,CY,6,11,0,13,6,11,13,0,5,10,13,0,6,11,13,14,126
ON,ND Lee,2Step Slow,P1,3,5,0,0,2,6,0,0,6,10,0,0,7,0,0,0,129
One the Love,xxdbxx,Beer House,P1,2,5,0,0,6,8,0,0,3,6,11,0,7,8,0,0,134
Only for you,NieN,K-Pop,RP,1,4,9,11,5,7,10,0,4,7,11,12,5,7,10,12,145
OPEN FIRE,JC,HipHop,RP,4,7,0,0,4,8,0,0,5,7,0,0,5,8,0,0,114
ouroboros -twin stroke of the end-,Cranky vs MASAKI,,GC,7,12,15,15,7,13,15,15,8,13,15,15,8,12,15,0,150
Out Law,Croove,Nu Skool,P1,5,12,0,0,7,12,0,14,7,11,13,14,8,12,0,0,121
Out of CTRL,Mr.Funky,DnB,T3,7,10,13,15,7,11,0,15,8,13,0,0,6,10,13,15,119
OVER THE NIGHT,REDALiCE,,GC,5,8,0,14,6,9,0,0,5,0,11,15,7,12,0,0,118
Over the Rainbow,Tsukasa,Ani Pop,T3,7,12,0,15,5,9,12,0,7,10,12,15,7,13,0,0,112
Over Your Dream,xxdbxx,Pop Rock,RP,5,11,0,0,5,11,0,0,5,10,11,0,7,12,0,0,100
Para-Q,Forte Escape,DnB,P1,3,10,0,0,6,8,0,0,7,10,0,0,10,0,0,0,95
PDM,Trish,Acid Jazz,BS,3,7,10,0,4,7,9,0,3,10,0,14,4,9,0,12,110
Phantom Of Sky,M2U,Fantasy Pop,P2,3,7,10,0,4,7,0,12,5,10,0,12,4,8,0,0,135
plastic method,zts,Big Beat,P2,5,8,0,13,8,12,0,0,8,12,0,14,8,12,0,0,136
Play the Future,Urbatronic Chopsticks,Electro House,T1,4,9,0,14,4,7,10,0,6,10,0,0,5,0,10,0,116
POP/STARS,K/DA,K-Pop,RP,5,9,12,0,5,8,12,15,5,8,11,14,5,9,13,14,194
Put'Em Up,makou,Reggaeton-like,T2,2,5,8,0,5,9,0,0,3,6,9,0,5,10,0,13,85
Puzzler,Electronic Boutique,Toy Pop,T2,5,0,10,0,4,10,0,13,4,11,0,0,5,9,12,0,95
quixotic,bermei.inazawa,Polypops,RP,7,12,0,15,7,11,0,0,6,0,13,15,7,11,13,0,131
Rage Of Demon,NieN,Nu Metal,T2,6,11,15,15,8,11,15,0,8,12,15,15,8,13,15,15,109
Ray of Illuminati,ESTi,Euro Dance,P1,4,7,13,0,6,8,13,15,7,10,13,0,8,11,0,14,130
Ray Tuning,NayutalieN,,CHU,5,12,0,0,6,13,0,0,6,13,0,0,7,13,0,0,146
Ready Now,Ruby Tuesday,Euro Dance,BS,4,8,0,12,4,7,9,13,4,7,10,0,5,0,9,13,97
Real Over Drive,NieN,Hard Core,ES,7,0,12,0,6,11,0,14,7,13,0,0,7,13,0,15,120
RED,Croove,Spanish R&B,P1,4,6,0,0,5,13,0,0,6,9,12,0,8,13,0,0,125
Remains Of Doom,NieN,Industrial Rock,RP,7,13,0,0,6,9,14,15,9,12,15,0,6,10,13,15,136
Remember,Lin-G,K-Pop,T1,3,8,10,0,4,7,10,0,4,7,11,0,5,0,11,13,109
Remember Me,NieN,Rock,VE,7,10,12,0,6,10,13,15,7,11,13,0,7,11,14,15,171
REVENGE,ND Lee,Hard Core,P1,5,0,11,0,3,7,0,14,8,12,0,0,10,0,0,15,121
Right Back,TANUKI,UK Hard Core,T3,8,11,14,0,8,0,13,0,7,10,14,0,5,10,14,15,107
Right Now,makou,Gospel R&B,P2,1,5,0,0,4,8,0,0,4,8,11,0,6,9,0,0,131
Rising The Sonic,Dayz,Ambient Rock,RP,4,9,12,0,5,10,13,14,5,9,13,15,5,10,14,0,105
Road Of Death,NieN,Hard Core,P1,4,9,0,15,7,13,0,15,8,11,15,0,7,14,0,0,131
Rock Or Die,NieN,Hard Core,P1,6,0,0,15,6,9,0,0,6,10,12,0,6,9,0,15,107
Rocka-a-doodle-doo,makou,Funky Breaks,P2,3,9,0,0,4,8,0,0,7,11,0,0,5,9,12,0,140
RockSTAR,Mr.Funky,Electro House,RP,5,9,0,0,4,11,0,0,4,11,0,0,3,7,13,0,117
Rolling On the Duck,NieN,Hard Core,P2,7,13,0,0,7,10,14,15,8,11,14,0,7,10,14,15,142
Royal Clown,bermei.inazawa,Theatrical,RP,6,8,14,0,7,11,0,15,7,10,13,15,7,10,14,0,124
Runaway,LeeZu,Progressive Rock,RP,6,10,0,0,8,11,0,15,9,11,12,15,8,13,0,0,125
Running girl,Mycin.T,Pop Rock,RP,5,7,0,13,5,9,0,0,4,10,12,13,6,10,0,0,110
Ruti'n,BEXTER,Urban Pop,BS,4,10,0,0,5,8,11,0,4,9,11,0,5,10,0,0,101
Ruti'n (GOTH Wild Electro Remix),GOTH,Moombahcore,RP,6,10,0,0,4,10,0,0,7,10,13,0,7,12,0,0,118
Sad Machine,Porter Robinson,Synth Pop,RP,3,5,8,0,5,7,10,12,4,7,10,13,5,7,10,0,194
Sairai,Shinichi Kobayashi,,DM,3,0,8,12,3,6,9,0,5,0,9,12,5,7,12,0,145
Satisfiction,t+pazolite,,GC,5,8,0,14,6,9,11,14,7,11,14,0,5,10,13,0,117
Save My Dream,Forte Escape,Acid Dance,P1,1,4,0,0,2,4,0,0,2,5,9,0,5,8,0,0,110
Say it from your heart,makou,Classic Handbag,T2,3,5,10,0,4,8,10,0,3,8,0,13,4,9,0,0,88
Secret Dejavu,DINY,Ani Pop,RP,4,6,10,14,5,10,0,0,6,8,11,15,5,10,0,0,125
Secret World,Sweetune,Teen Pop,BS,4,7,10,0,3,8,0,0,4,7,10,0,4,0,9,0,103
Seeker,M2U,Melodic Trance,P2,5,9,0,15,8,0,14,0,5,9,13,15,7,13,0,0,138
Shadow Flower,ned,Pop,RP,3,6,0,0,6,9,0,0,5,11,0,13,6,9,0,0,119
Shoot out,Tsukasa,,CY,3,8,12,0,4,11,13,0,4,10,13,0,5,9,13,0,134
Shoreline,Oriental ST8,Balearic House,T1,4,8,10,0,6,11,0,0,6,11,0,14,6,8,12,14,93
Showdown,LeeZu,Brass Funk,T3,6,9,13,0,6,8,0,14,5,11,14,0,6,10,13,15,108
Showtime,Ruby Tuesday,Native Mambo,P2,6,10,0,13,6,9,0,0,8,12,0,0,6,10,0,14,126
SigNalize,Paul Bazooka,Electro Trance,T3,6,8,10,0,7,9,0,14,7,0,12,14,6,10,14,0,110
SIN,ESTi,DnB,P1,3,6,11,15,7,10,0,15,7,10,14,0,9,12,15,0,117
SIN ~The Last Scene~,ESTi,DnB,P1,7,12,14,15,7,12,0,0,8,12,14,15,8,14,0,0,115
Smoky Quartz,makou,Dark Chill,P2,3,6,0,14,7,10,0,0,6,0,11,14,7,14,0,0,143
So Happy,Raven & Kreyn,Future House,RP,5,0,10,0,5,9,0,0,4,7,11,0,5,10,12,0,165
sO mUCH iN LUV,3rd Coast,Astro Pop,P2,1,6,0,0,3,6,0,0,4,7,11,0,7,0,0,0,132
sO mUCH iN LUV ~Melodic Twisted Mix~,Forte Escape,Melodic HipHop,TR,5,8,0,0,5,8,0,0,4,7,10,0,6,8,10,0,135
Someday,NieN,90's Pop,TR,3,5,9,13,4,8,10,0,5,7,11,14,4,6,10,0,123
SON OF SUN,Hosoe Shinji,Gabber,T1,7,10,14,0,7,10,14,15,7,11,14,0,7,10,15,15,107
SON OF SUN ~Extended Mix~,Hosoe Shinji,Gabber,T1,7,10,14,0,7,10,15,0,7,11,14,0,8,11,15,0,187
Space Challenger,Bagagee Viphex13,UK Hard Core,VE,4,10,0,0,5,8,12,15,5,9,12,15,5,11,0,0,146
Space of Soul,M2U,Symphonic House,ES,6,10,14,0,7,12,14,15,7,12,14,15,7,12,14,0,137
SQUEEZE,Oriental ST8,Euro Beat,P2,4,9,0,15,7,11,0,0,8,10,12,0,7,12,0,14,138
STALKER,ND Lee,Pop Rock,P2,5,10,0,0,7,9,0,15,6,10,12,14,8,0,15,0,139
StarFish,PlanetBoom,Techno Core,P2,6,9,0,0,7,10,0,0,6,10,0,0,6,9,0,0,132
Stay with me,Ruby Tuesday,Techno Pop,P2,2,4,0,0,4,7,0,0,3,7,0,0,7,9,0,0,116
STOP,3rd Coast,Big Band House,TR,6,10,0,0,8,0,13,14,7,9,11,0,6,9,13,0,138
Streetlight,Nauts,Light Pop,TR,2,7,0,12,3,6,0,0,5,9,0,0,4,8,0,11,123
Sunny Side,Croove,Bright R&B,P1,4,8,0,0,5,9,0,0,5,8,11,0,9,0,0,0,150
Sunny Side ~Deepn' Soul Mix~,makou,Soul,P1,7,10,0,13,7,11,0,0,7,0,11,13,8,10,0,0,128
Sunset Rider,Nauts,School Rock,P2,5,9,0,0,6,10,0,0,5,7,11,0,6,9,0,0,133
Super Lovely,EarBreaker,Euro Beat,ES,7,11,15,0,6,12,15,15,6,11,15,15,6,12,15,0,125
SuperNova,Cranky,Rave,T3,5,0,11,0,6,0,12,15,5,9,13,0,6,0,14,15,112
SuperSonic,PlanetBoom,Speed Core,T1,4,7,11,0,5,8,12,14,6,9,12,0,6,10,13,0,109
Supersonic 2011,PlanetBoom / Sound LAB,Rock Band,T3,6,12,0,15,7,11,0,15,7,12,0,0,5,10,14,0,138
Sweet Dream,Lin-G,House Dance,T2,4,6,10,0,3,5,8,13,4,7,11,13,5,11,0,0,112
Sweet Shining Shooting Star,Croove,Acid House,T1,3,8,10,12,3,6,10,0,6,0,10,13,6,0,11,0,100
Syriana,BEXTER,Urban Punk,P2,6,9,0,0,6,9,0,14,6,9,13,0,5,9,0,14,130
Syriana ~Blast Wave Mix~,DJ.EON,Blast Wave Mix,TR,8,10,0,0,8,10,12,0,8,11,0,14,8,10,13,0,136
Talk! Talk!,xxdbxx,Happy Core,TR,5,10,13,0,6,8,13,0,8,11,13,0,7,9,12,0,129
Tell Me,이궐,Couple R&B,CE,1,6,0,0,2,5,9,0,3,6,8,0,1,8,0,0,108
Temptation,S-TRO,2Step Garage,P1,4,10,0,0,4,10,0,0,6,0,12,0,9,0,0,0,133
The Clear Blue Sky,Tsukasa,Art Core,CE,4,9,13,0,6,8,13,15,6,9,13,14,4,10,13,14,97
The Feelings,Supbaby,Disco Funk,RP,5,7,0,0,6,9,0,0,6,10,0,0,6,10,0,0,127
The Guilty,Psycho-Remi,Speed Funk,T2,4,7,12,0,6,10,13,14,7,12,0,0,7,0,13,15,100
The Last Dance,Urbatronic Chopsticks,India HipHop,T1,4,0,8,11,5,11,0,0,5,10,0,0,4,0,12,0,103
The Lost Story,NEOWIZ Bless Soundteam,Pop,RP,1,4,0,0,4,8,0,0,2,7,0,0,4,7,0,0,166
The Night Stage,CLAZZIQUAI,Electro Pop,CE,3,6,0,12,3,7,0,0,3,8,0,0,3,7,10,0,112
The Obliterator,GOTH,Drumstep,RP,5,8,0,0,7,11,0,0,8,0,13,0,7,11,0,0,115
The One,Paul Bazooka,Happy 2Step,TR,5,10,0,14,5,9,11,0,7,10,12,0,6,9,12,0,114
The wheel to the right,Hosoe Shinji,,CHU,6,11,14,0,7,13,0,15,6,12,15,15,6,13,15,0,149
Thor,XeoN,Melodic Trance,T1,7,11,14,0,6,10,14,0,6,11,14,15,7,11,14,15,109
Thor ~Extended Mix~,XeoN,Melodic Trance,T2,5,11,14,0,6,10,15,0,6,11,14,0,8,0,14,15,203
Tok! Tok! Tok!,STARTRACK,Pop,RP,4,7,0,0,4,7,0,0,4,6,10,0,5,8,11,0,137
Trip,NieN,Dance Pop,T2,1,4,6,11,2,5,8,0,3,5,8,0,3,5,8,0,115
Triple Zoe,Forte Escape,Progressive Rock,P1,4,12,0,0,6,11,0,14,8,12,0,14,10,13,0,0,133
Trrricksters!!,s-don vs. Hino Isuka,,CHU,6,0,14,15,8,13,15,0,8,12,15,15,8,13,15,15,150
U.A.D,HAYAKO,Future House,RP,3,6,0,0,5,10,0,15,6,8,11,0,8,0,12,13,126
Undo,Yuk-cheung Chun,,DM,4,9,0,0,5,7,10,0,4,7,10,0,4,8,10,0,151
Urban Night,hYO,Urban Pop,CE,4,8,0,0,5,8,0,0,3,8,0,0,3,0,8,0,106
Urban Night,Electronic Boutique,Urban House,ES,5,13,0,0,5,12,0,14,6,0,13,15,6,0,13,0,131
Utopiosphere,Mili,,DM,4,6,10,0,4,8,0,13,4,8,12,0,5,11,0,12,132
Ventilator,Cycle75,Psychedelic Trance,TR,9,11,15,0,9,11,14,0,9,12,14,15,9,12,14,15,103
Ververg,onoken,,CY,4,0,9,13,4,0,12,14,4,10,0,0,4,12,0,0,112
Vile Requiem,GOTH,Dubstep,VE,7,13,0,0,6,10,13,0,5,10,13,0,6,10,14,0,137
Void,Kobayashi Tetsuya,,RP,3,7,11,0,5,11,0,0,5,10,0,0,5,11,0,0,104
voldenuit,Cuve,Electronica,RP,5,9,12,15,4,9,12,0,5,9,12,15,6,9,13,0,111
Voyage,makou,Broken Beat,T1,6,9,0,0,5,10,0,0,3,7,11,0,5,11,0,0,104
waiting for me,Croove,Pop,RP,3,8,0,0,4,8,0,0,4,9,0,0,5,9,0,0,119
Waiting for you,Mycin.T,School Rock,RP,4,8,0,14,6,10,0,0,6,12,0,14,7,11,0,0,132
Wanna Be Your Lover,Laurent Newfield & Ravenant,80's Dance,T3,1,4,7,0,5,8,0,0,4,0,10,0,4,10,0,0,123
Warrior,Cranky,,GC,7,11,14,0,5,11,15,0,6,11,14,15,6,11,14,15,126
Watch Your Step,XeoN,90's Dance,RP,4,0,12,0,5,8,0,14,3,0,10,14,3,6,13,0,102
welcome to the space (feat. Jisun),Pory,Progressive House,VE,3,6,9,0,4,8,11,14,4,0,10,0,4,9,11,14,123
We're All Gonna Die,Paul Bazooka,Neuro Funk,RP,8,12,14,0,8,13,0,15,11,13,15,15,8,13,15,0,136
What am I fighting for?,Haloweak,,GF,3,7,0,14,4,10,0,15,4,0,12,0,6,12,0,0,104
WhiteBlue,zts,Trance,P2,7,9,13,0,6,10,13,15,7,11,13,15,8,11,13,0,144
WHY,Nauts,Piano,RP,3,7,0,0,5,10,0,0,2,7,10,0,4,7,0,0,126
WONDER $LOT 777,MYUKKE.,Casino Core,VE,5,10,14,0,7,10,13,15,7,9,14,15,7,11,14,0,123
Xeus,XeoN,Melodic Trance,T3,6,11,13,0,8,11,14,0,7,11,14,15,6,11,14,15,130
XLASHER,Hosoe Shinji,Slash Core,T2,4,8,11,0,5,10,13,15,4,8,13,0,6,10,13,0,103
Y (BS Style),ND Lee,Acid House,BS,5,8,11,13,4,7,0,13,4,8,12,0,4,8,12,0,108
Y (CE Style),ND Lee,Acid House,CE,5,8,11,14,5,10,0,0,5,8,11,0,5,9,13,0,105
Y ~Extended Mix~,ND Lee,Acid House,T2,6,0,12,14,6,10,12,0,6,9,12,0,6,10,13,0,211
Ya! Party!,Forte Escape,Candy Pop,P1,4,8,0,0,5,10,0,0,5,8,12,0,9,0,0,0,102
Yellowberry -AJ Mix-,Forte Escape,Ani Mellow,P2,4,7,0,0,3,6,0,0,5,9,0,0,4,11,0,0,139
Yo Creo Que Si,makou,Calypso House,P2,6,9,0,0,6,9,0,0,8,0,12,0,7,9,0,0,144
Yo Creo Que Si ~Live House Version~,BEXTER,Live House,TR,7,9,12,0,7,9,0,14,6,8,12,14,7,9,11,14,143
Yo! Max!,ND Lee,HipHop,ES,2,8,0,0,4,8,0,0,4,0,8,0,4,8,0,0,106
You & Me,NieN,K-Pop,T3,3,5,7,12,4,8,0,12,3,7,10,0,3,7,10,0,110
Your Own Miracle,Ruby Tuesday,Miracle Pop,P2,3,9,0,0,3,6,11,15,6,10,12,0,7,10,13,15,142
Your Own Miracle ~Disco House Mix~,makou,Disco House,TR,4,8,10,0,5,11,0,0,6,0,11,0,3,8,0,14,149
YUBIKIRI-GENMAN,Mili,,DM,5,10,0,0,5,0,11,0,4,0,10,0,4,0,10,12,184
ZET,BEXTER,Rock,TR,7,10,0,0,7,10,0,15,7,9,13,0,8,11,13,14,143